Date,Low,Open,Volume,High,Close,Adjusted Close
19-02-2020,80.0,80.0,93984000,81.14250183105469,80.90499877929688,79.5807113647461
20-02-2020,79.55249786376953,80.65750122070312,100566000,81.1624984741211,80.07499694824219,78.76428985595703
21-02-2020,77.625,79.65499877929688,129554000,80.11250305175781,78.26249694824219,76.98145294189453
24-02-2020,72.30750274658203,74.31500244140625,222195200,76.04499816894531,74.54499816894531,73.32481384277344
25-02-2020,71.53250122070312,75.23750305175781,230673600,75.63249969482422,72.0199966430664,70.84115600585938
26-02-2020,71.625,71.63249969482422,198054800,74.47000122070312,73.1624984741211,71.96495056152344
27-02-2020,68.23999786376953,70.2750015258789,320605600,71.5,68.37999725341797,67.26073455810547
28-02-2020,64.09249877929688,64.31500244140625,426510000,69.60250091552734,68.33999633789062,67.22138977050781
02-03-2020,69.43000030517578,70.56999969482422,341397200,75.36000061035156,74.70249938964844,73.479736328125
03-03-2020,71.44999694824219,75.9175033569336,319475600,76.0,72.33000183105469,71.14608001708984
04-03-2020,73.28250122070312,74.11000061035156,219178400,75.8499984741211,75.68499755859375,74.44615173339844
05-03-2020,72.85250091552734,73.87999725341797,187572800,74.88749694824219,73.2300033569336,72.03134155273438
06-03-2020,70.30750274658203,70.5,226176800,72.70500183105469,72.25749969482422,71.07476806640625
09-03-2020,65.75,65.9375,286744800,69.52249908447266,66.5425033569336,65.45330810546875
10-03-2020,67.34249877929688,69.28500366210938,285290000,71.61000061035156,71.33499908447266,70.1673583984375
11-03-2020,67.96499633789062,69.34750366210938,255598800,70.30500030517578,68.85749816894531,67.73041534423828
12-03-2020,62.0,63.98500061035156,418474000,67.5,62.057498931884766,61.041717529296875
13-03-2020,63.23749923706055,66.22250366210938,370732000,69.9800033569336,69.49250030517578,68.35501098632812
16-03-2020,60.0,60.48749923706055,322423600,64.7699966430664,60.5525016784668,59.56135559082031
17-03-2020,59.599998474121094,61.877498626708984,324056000,64.40249633789062,63.21500015258789,62.180274963378906
18-03-2020,59.279998779296875,59.942501068115234,300233600,62.5,61.66749954223633,60.658103942871094
19-03-2020,60.65250015258789,61.84749984741211,271857200,63.209999084472656,61.19499969482422,60.193336486816406
20-03-2020,57.0,61.79499816894531,401693200,62.95750045776367,57.310001373291016,56.37193298339844
23-03-2020,53.15250015258789,57.02000045776367,336752800,57.125,56.092498779296875,55.174354553222656
24-03-2020,58.57500076293945,59.09000015258789,287531200,61.92250061035156,61.720001220703125,60.709747314453125
25-03-2020,61.07500076293945,62.6875,303602000,64.5625,61.380001068115234,60.375308990478516
26-03-2020,61.59000015258789,61.630001068115234,252087200,64.66999816894531,64.61000061035156,63.55244064331055
27-03-2020,61.76250076293945,63.1875,204216800,63.967498779296875,61.935001373291016,60.921226501464844
30-03-2020,62.349998474121094,62.685001373291016,167976400,63.880001068115234,63.70249938964844,62.6597900390625
31-03-2020,63.0,63.900001525878906,197002000,65.62249755859375,63.5724983215332,62.53191375732422
01-04-2020,59.782501220703125,61.625,176218400,62.18000030517578,60.227500915527344,59.241668701171875
02-04-2020,59.224998474121094,60.084999084472656,165934000,61.287498474121094,61.23249816894531,60.23021697998047
03-04-2020,59.74250030517578,60.70000076293945,129880000,61.42499923706055,60.352500915527344,59.364620208740234
06-04-2020,62.345001220703125,62.724998474121094,201820400,65.77749633789062,65.61750030517578,64.54344177246094
07-04-2020,64.75,67.69999694824219,202887200,67.92500305175781,64.85749816894531,63.79587936401367
08-04-2020,65.30750274658203,65.68499755859375,168895200,66.84249877929688,66.51750183105469,65.42872619628906
09-04-2020,66.17500305175781,67.17500305175781,161834800,67.51750183105469,66.99749755859375,65.90084838867188
13-04-2020,66.4574966430664,67.07749938964844,131022800,68.42500305175781,68.3125,67.19432830810547
14-04-2020,69.51249694824219,70.0,194994800,72.0625,71.76249694824219,70.58786010742188
15-04-2020,70.15750122070312,70.5999984741211,131154400,71.5824966430664,71.10749816894531,69.94358825683594
16-04-2020,70.5875015258789,71.84500122070312,157125200,72.05000305175781,71.67250061035156,70.49932861328125
17-04-2020,69.21499633789062,71.17250061035156,215250000,71.73750305175781,70.69999694824219,69.54273986816406
20-04-2020,69.2125015258789,69.48750305175781,130015200,70.41999816894531,69.23249816894531,68.09928131103516
21-04-2020,66.35749816894531,69.06999969482422,180991600,69.3125,67.09249877929688,65.99430847167969
22-04-2020,68.05000305175781,68.40249633789062,116862400,69.4749984741211,69.0250015258789,67.8951644897461
23-04-2020,68.71749877929688,68.96749877929688,124814400,70.4375,68.75749969482422,67.63204193115234
24-04-2020,69.25,69.30000305175781,126161200,70.75250244140625,70.74250030517578,69.58455657958984
27-04-2020,69.98750305175781,70.44999694824219,117087600,71.13500213623047,70.7925033569336,69.63374328613281
28-04-2020,69.55000305175781,71.2699966430664,112004800,71.4574966430664,69.6449966430664,68.50502014160156
29-04-2020,70.97250366210938,71.18250274658203,137280800,72.4175033569336,71.93250274658203,70.75508117675781
30-04-2020,72.0875015258789,72.48999786376953,183064000,73.63249969482422,73.44999694824219,72.24773406982422
01-05-2020,71.4625015258789,71.5625,240616800,74.75,72.26750183105469,71.08460235595703
04-05-2020,71.58000183105469,72.2925033569336,133568000,73.42250061035156,73.29000091552734,72.0903549194336
05-05-2020,73.61499786376953,73.76499938964844,147751200,75.25,74.38999938964844,73.17234802246094
06-05-2020,74.71749877929688,75.11499786376953,142333600,75.80999755859375,75.15750122070312,73.92729187011719
07-05-2020,75.49250030517578,75.80500030517578,115215200,76.2925033569336,75.93499755859375,74.69205474853516
08-05-2020,76.07250213623047,76.41000366210938,133838400,77.5875015258789,77.53250122070312,76.4698715209961
11-05-2020,76.80999755859375,77.0250015258789,145946400,79.26249694824219,78.75250244140625,77.67314910888672
12-05-2020,77.72750091552734,79.4574966430664,162301200,79.92250061035156,77.85250091552734,76.78548431396484
13-05-2020,75.80249786376953,78.0374984741211,200622400,78.98750305175781,76.9124984741211,75.85836029052734
14-05-2020,75.38249969482422,76.12750244140625,158929200,77.44750213623047,77.38500213623047,76.32438659667969
15-05-2020,75.05249786376953,75.0875015258789,166348400,76.9749984741211,76.92749786376953,75.87313842773438
18-05-2020,77.58000183105469,78.2925033569336,135178400,79.125,78.73999786376953,77.66081237792969
19-05-2020,78.25250244140625,78.75749969482422,101729600,79.62999725341797,78.28500366210938,77.21205139160156
20-05-2020,79.12999725341797,79.16999816894531,111504800,79.87999725341797,79.80750274658203,78.71368408203125
21-05-2020,78.96749877929688,79.66500091552734,102688800,80.22250366210938,79.2125015258789,78.12682342529297
22-05-2020,78.8375015258789,78.94249725341797,81803200,79.80750274658203,79.72250366210938,78.62984466552734
26-05-2020,79.125,80.875,125522000,81.05999755859375,79.18250274658203,78.09725189208984
27-05-2020,78.27249908447266,79.03500366210938,112945200,79.67749786376953,79.52749633789062,78.43751525878906
28-05-2020,78.90750122070312,79.19249725341797,133560800,80.86000061035156,79.5625,78.47203826904297
29-05-2020,79.11750030517578,79.8125,153532400,80.2874984741211,79.48500061035156,78.39559173583984
01-06-2020,79.30249786376953,79.4375,80791200,80.5875015258789,80.4625015258789,79.35969543457031
02-06-2020,79.73249816894531,80.1875,87642800,80.86000061035156,80.83499908447266,79.72710418701172
03-06-2020,80.57499694824219,81.16500091552734,104491200,81.55000305175781,81.27999877929688,80.1659927368164
04-06-2020,80.19499969482422,81.09750366210938,87560400,81.40499877929688,80.58000183105469,79.47559356689453
05-06-2020,80.80750274658203,80.8375015258789,137250400,82.9375,82.875,81.7391357421875
08-06-2020,81.83000183105469,82.5625,95654400,83.4000015258789,83.36499786376953,82.222412109375
09-06-2020,83.00250244140625,83.03500366210938,147712400,86.40249633789062,85.99749755859375,84.81883239746094
10-06-2020,86.52249908447266,86.9749984741211,166651600,88.69249725341797,88.20999908447266,87.00102233886719
11-06-2020,83.87000274658203,87.32749938964844,201662400,87.76499938964844,83.9749984741211,82.82405853271484
12-06-2020,83.55500030517578,86.18000030517578,200146000,86.94999694824219,84.69999694824219,83.53911590576172
15-06-2020,83.1449966430664,83.3125,138808800,86.41999816894531,85.74749755859375,84.57227325439453
16-06-2020,86.18000030517578,87.86499786376953,165428800,88.30000305175781,88.0199966430664,86.81361389160156
17-06-2020,87.77249908447266,88.7874984741211,114406400,88.8499984741211,87.89749908447266,86.69280242919922
18-06-2020,87.30500030517578,87.85250091552734,96820400,88.36250305175781,87.93250274658203,86.72732543945312
19-06-2020,86.2874984741211,88.66000366210938,264476000,89.13999938964844,87.43000030517578,86.23170471191406
22-06-2020,87.7874984741211,87.83499908447266,135445200,89.86499786376953,89.71749877929688,88.48784637451172
23-06-2020,90.56749725341797,91.0,212155600,93.09500122070312,91.63249969482422,90.3766098022461
24-06-2020,89.62999725341797,91.25,192623200,92.19750213623047,90.01499938964844,88.78128814697266
25-06-2020,89.39250183105469,90.17500305175781,137522400,91.25,91.20999908447266,89.95989990234375
26-06-2020,88.25499725341797,91.10250091552734,205256800,91.33000183105469,88.40750122070312,87.19580078125
29-06-2020,87.81999969482422,88.3125,130646000,90.5425033569336,90.44499969482422,89.20539093017578
30-06-2020,90.0,90.0199966430664,140223200,91.49500274658203,91.19999694824219,89.95004272460938
01-07-2020,90.97750091552734,91.27999877929688,110737200,91.83999633789062,91.02749633789062,89.7798843383789
02-07-2020,90.91000366210938,91.9625015258789,114041600,92.61750030517578,91.02749633789062,89.7798843383789
06-07-2020,92.46749877929688,92.5,118655600,93.94499969482422,93.4625015258789,92.18152618408203
07-07-2020,93.05750274658203,93.85250091552734,112424400,94.65499877929688,93.17250061035156,91.89550018310547
08-07-2020,94.08999633789062,94.18000030517578,117092000,95.375,95.34249877929688,94.0357666015625
09-07-2020,94.67250061035156,96.26249694824219,125642800,96.31749725341797,95.75250244140625,94.44014739990234
10-07-2020,94.70500183105469,95.33499908447266,90257200,95.9800033569336,95.91999816894531,94.60535430908203
13-07-2020,95.25749969482422,97.26499938964844,191649200,99.95500183105469,95.47750091552734,94.16891479492188
14-07-2020,93.87750244140625,94.83999633789062,170989200,97.25499725341797,97.05750274658203,95.72726440429688
15-07-2020,96.48999786376953,98.98999786376953,153198000,99.24749755859375,97.7249984741211,96.38561248779297
16-07-2020,95.90499877929688,96.5625,110577600,97.40499877929688,96.52249908447266,95.19959259033203
17-07-2020,95.83999633789062,96.98750305175781,92186800,97.14749908447266,96.32749938964844,95.00726318359375
20-07-2020,96.0625,96.4175033569336,90318000,98.5,98.35749816894531,97.00942993164062
21-07-2020,96.74250030517578,99.17250061035156,103433200,99.25,97.0,95.6705551147461
22-07-2020,96.60250091552734,96.69249725341797,89001600,97.9749984741211,97.27249908447266,95.93930053710938
23-07-2020,92.01000213623047,96.99749755859375,197004400,97.07749938964844,92.84500122070312,91.5724868774414
24-07-2020,89.1449966430664,90.98750305175781,185438800,92.97000122070312,92.61499786376953,91.34564208984375
27-07-2020,93.4800033569336,93.70999908447266,121214000,94.90499877929688,94.80999755859375,93.51055145263672
28-07-2020,93.24749755859375,94.36750030517578,103625600,94.55000305175781,93.25250244140625,91.97441101074219
29-07-2020,93.7125015258789,93.75,90329200,95.2300033569336,95.04000091552734,93.7374267578125
30-07-2020,93.76750183105469,94.1875,158130000,96.29750061035156,96.19000244140625,94.87165069580078
31-07-2020,100.82499694824219,102.88500213623047,374336800,106.41500091552734,106.26000213623047,104.80364227294922
03-08-2020,107.89250183105469,108.19999694824219,308151200,111.63749694824219,108.9375,107.4444351196289
04-08-2020,108.38749694824219,109.13249969482422,173071600,110.79000091552734,109.66500091552734,108.16197204589844
05-08-2020,108.89749908447266,109.37750244140625,121776800,110.39250183105469,110.0625,108.55400848388672
06-08-2020,109.79750061035156,110.40499877929688,202428800,114.4124984741211,113.90249633789062,112.34136199951172
07-08-2020,110.2925033569336,113.20500183105469,198045600,113.67500305175781,111.11250305175781,109.7872085571289
10-08-2020,110.0,112.5999984741211,212403600,113.7750015258789,112.72750091552734,111.38296508789062
11-08-2020,109.10749816894531,111.97000122070312,187902400,112.48249816894531,109.375,108.0704345703125
12-08-2020,110.29750061035156,110.49749755859375,165598000,113.2750015258789,113.01000213623047,111.66207885742188
13-08-2020,113.92749786376953,114.43000030517578,210082000,116.0425033569336,115.01000213623047,113.63823699951172
14-08-2020,113.04499816894531,114.83000183105469,165565200,115.0,114.90750122070312,113.53694915771484
17-08-2020,113.9625015258789,116.0625,119561600,116.0875015258789,114.60749816894531,113.24052429199219
18-08-2020,114.00749969482422,114.35250091552734,105633600,116.0,115.5625,114.18413543701172
19-08-2020,115.61000061035156,115.98249816894531,145538000,117.1624984741211,115.7074966430664,114.32740020751953
20-08-2020,115.73249816894531,115.75,126907200,118.39250183105469,118.2750015258789,116.86428833007812
21-08-2020,119.25,119.26249694824219,338054800,124.86750030517578,124.37000274658203,122.88658905029297
24-08-2020,123.9375,128.69749450683594,345937600,128.78500366210938,125.85749816894531,124.35635375976562
25-08-2020,123.05249786376953,124.69750213623047,211495600,125.18000030517578,124.82499694824219,123.33615112304688
26-08-2020,125.0824966430664,126.18000030517578,163022400,126.99250030517578,126.52249908447266,125.01341247558594
27-08-2020,123.8324966430664,127.14250183105469,155552400,127.48500061035156,125.01000213623047,123.51895904541016
28-08-2020,124.57749938964844,126.01249694824219,187630000,126.44249725341797,124.80750274658203,123.31886291503906
31-08-2020,126.0,127.58000183105469,225702700,131.0,129.0399932861328,127.50088500976562
01-09-2020,130.52999877929688,132.75999450683594,151948100,134.8000030517578,134.17999267578125,132.57957458496094
02-09-2020,127.0,137.58999633789062,200119000,137.97999572753906,131.39999389648438,129.83273315429688
03-09-2020,120.5,126.91000366210938,257599600,128.83999633789062,120.87999725341797,119.43821716308594
04-09-2020,110.88999938964844,120.06999969482422,332607200,123.69999694824219,120.95999908447266,119.51725006103516
08-09-2020,112.68000030517578,113.94999694824219,231366600,118.98999786376953,112.81999969482422,111.4743423461914
09-09-2020,115.26000213623047,117.26000213623047,176940500,119.13999938964844,117.31999969482422,115.92066955566406
10-09-2020,112.5,120.36000061035156,182274400,120.5,113.48999786376953,112.1363525390625
11-09-2020,110.0,114.56999969482422,180860300,115.2300033569336,112.0,110.66411590576172
14-09-2020,112.80000305175781,114.72000122070312,140150100,115.93000030517578,115.36000061035156,113.98404693603516
15-09-2020,113.61000061035156,118.33000183105469,184642000,118.83000183105469,115.54000091552734,114.16191101074219
16-09-2020,112.04000091552734,115.2300033569336,154679000,116.0,112.12999725341797,110.79257202148438
17-09-2020,108.70999908447266,109.72000122070312,178011000,112.19999694824219,110.33999633789062,109.02391815185547
18-09-2020,106.08999633789062,110.4000015258789,287104900,110.87999725341797,106.83999633789062,105.565673828125
21-09-2020,103.0999984741211,104.54000091552734,195713800,110.19000244140625,110.08000183105469,108.76702880859375
22-09-2020,109.16000366210938,112.68000030517578,183055400,112.86000061035156,111.80999755859375,110.47639465332031
23-09-2020,106.7699966430664,111.62000274658203,150718700,112.11000061035156,107.12000274658203,105.84233856201172
24-09-2020,105.0,105.16999816894531,167743300,110.25,108.22000122070312,106.92921447753906
25-09-2020,107.66999816894531,108.43000030517578,149981400,112.44000244140625,112.27999877929688,110.94078826904297
28-09-2020,112.77999877929688,115.01000213623047,137672400,115.31999969482422,114.95999908447266,113.58882141113281
29-09-2020,113.56999969482422,114.55000305175781,99382200,115.30999755859375,114.08999633789062,112.72919464111328
30-09-2020,113.62000274658203,113.79000091552734,142675200,117.26000213623047,115.80999755859375,114.42867279052734
01-10-2020,115.83000183105469,117.63999938964844,116120400,117.72000122070312,116.79000091552734,115.39698791503906
02-10-2020,112.22000122070312,112.88999938964844,144712000,115.37000274658203,113.0199966430664,111.67195129394531
05-10-2020,113.55000305175781,113.91000366210938,106243800,116.6500015258789,116.5,115.1104507446289
06-10-2020,112.25,115.69999694824219,161498200,116.12000274658203,113.16000366210938,111.81029510498047
07-10-2020,114.12999725341797,114.62000274658203,96849000,115.55000305175781,115.08000183105469,113.70738983154297
08-10-2020,114.58999633789062,116.25,83477200,116.4000015258789,114.97000122070312,113.59870147705078
09-10-2020,114.91999816894531,115.27999877929688,100506900,117.0,116.97000122070312,115.5748519897461
12-10-2020,119.27999877929688,120.05999755859375,240226800,125.18000030517578,124.4000015258789,122.91622924804688
13-10-2020,119.6500015258789,125.2699966430664,262330500,125.38999938964844,121.0999984741211,119.65559387207031
14-10-2020,119.62000274658203,121.0,150712000,123.02999877929688,121.19000244140625,119.7445068359375
15-10-2020,118.1500015258789,118.72000122070312,112559200,121.19999694824219,120.70999908447266,119.27022552490234
16-10-2020,118.80999755859375,121.27999877929688,115393800,121.55000305175781,119.0199966430664,117.60040283203125
19-10-2020,115.66000366210938,119.95999908447266,120639300,120.41999816894531,115.9800033569336,114.59664916992188
20-10-2020,115.62999725341797,116.19999694824219,124423700,118.9800033569336,117.51000213623047,116.10840606689453
21-10-2020,116.44999694824219,116.66999816894531,89946000,118.70999908447266,116.87000274658203,115.47605895996094
22-10-2020,114.58999633789062,117.44999694824219,101988000,118.04000091552734,115.75,114.3694076538086
23-10-2020,114.27999877929688,116.38999938964844,82572600,116.55000305175781,115.04000091552734,113.6678695678711
26-10-2020,112.87999725341797,114.01000213623047,111850700,116.55000305175781,115.05000305175781,113.67774963378906
27-10-2020,114.54000091552734,115.48999786376953,92276800,117.27999877929688,116.5999984741211,115.20925903320312
28-10-2020,111.0999984741211,115.05000305175781,143937800,115.43000030517578,111.19999694824219,109.87366485595703
29-10-2020,112.19999694824219,112.37000274658203,146129200,116.93000030517578,115.31999969482422,113.94453430175781
30-10-2020,107.72000122070312,111.05999755859375,190272600,111.98999786376953,108.86000061035156,107.56158447265625
02-11-2020,107.31999969482422,109.11000061035156,122866900,110.68000030517578,108.7699966430664,107.47264862060547
03-11-2020,108.7300033569336,109.66000366210938,107624400,111.48999786376953,110.44000244140625,109.12273406982422
04-11-2020,112.3499984741211,114.13999938964844,138235500,115.58999633789062,114.94999694824219,113.57894134521484
05-11-2020,116.87000274658203,117.94999694824219,126387100,119.62000274658203,119.02999877929688,117.61027526855469
06-11-2020,116.12999725341797,118.31999969482422,114457900,119.19999694824219,118.69000244140625,117.4766616821289
09-11-2020,116.05000305175781,120.5,154515300,121.98999786376953,116.31999969482422,115.13088989257812
10-11-2020,114.12999725341797,115.55000305175781,138023400,117.58999633789062,115.97000122070312,114.78446960449219
11-11-2020,116.44000244140625,117.19000244140625,112295000,119.62999725341797,119.48999786376953,118.26847839355469
12-11-2020,118.56999969482422,119.62000274658203,103162300,120.52999877929688,119.20999908447266,117.99134063720703
13-11-2020,117.87000274658203,119.44000244140625,81581900,119.66999816894531,119.26000213623047,118.04084014892578
16-11-2020,118.1500015258789,118.91999816894531,91183000,120.98999786376953,120.30000305175781,119.0702133178711
17-11-2020,118.95999908447266,119.55000305175781,74271000,120.66999816894531,119.38999938964844,118.16949462890625
18-11-2020,118.0,118.61000061035156,76322100,119.81999969482422,118.02999877929688,116.82341003417969
19-11-2020,116.80999755859375,117.58999633789062,74113000,119.05999755859375,118.63999938964844,117.42716979980469
20-11-2020,117.29000091552734,118.63999938964844,73604300,118.7699966430664,117.33999633789062,116.14045715332031
23-11-2020,113.75,117.18000030517578,127959300,117.62000274658203,113.8499984741211,112.68614196777344
24-11-2020,112.58999633789062,113.91000366210938,113874200,115.8499984741211,115.16999816894531,113.99263763427734
25-11-2020,115.16999816894531,115.55000305175781,76499200,116.75,116.02999877929688,114.84384155273438
27-11-2020,116.22000122070312,116.56999969482422,46691300,117.48999786376953,116.58999633789062,115.39811706542969
30-11-2020,116.80999755859375,116.97000122070312,169410200,120.97000122070312,119.05000305175781,117.8329849243164
01-12-2020,120.01000213623047,121.01000213623047,127728200,123.47000122070312,122.72000122070312,121.46546173095703
02-12-2020,120.88999938964844,122.0199966430664,89004200,123.37000274658203,123.08000183105469,121.82179260253906
03-12-2020,122.20999908447266,123.5199966430664,78967600,123.77999877929688,122.94000244140625,121.68321990966797
04-12-2020,121.5199966430664,122.5999984741211,78260400,122.86000061035156,122.25,121.00025939941406
07-12-2020,122.25,122.30999755859375,86712000,124.56999969482422,123.75,122.48493957519531
08-12-2020,123.08999633789062,124.37000274658203,82225500,124.9800033569336,124.37999725341797,123.10848236083984
09-12-2020,121.0,124.52999877929688,115089200,125.94999694824219,121.77999877929688,120.53506469726562
10-12-2020,120.1500015258789,120.5,81312200,123.87000274658203,123.23999786376953,121.98013305664062
11-12-2020,120.55000305175781,122.43000030517578,86939800,122.76000213623047,122.41000366210938,121.15863037109375
14-12-2020,121.54000091552734,122.5999984741211,79184500,123.3499984741211,121.77999877929688,120.53506469726562
15-12-2020,124.12999725341797,124.33999633789062,157243700,127.9000015258789,127.87999725341797,126.57271575927734
16-12-2020,126.55999755859375,127.41000366210938,98208600,128.3699951171875,127.80999755859375,126.50342559814453
17-12-2020,128.0399932861328,128.89999389648438,94359800,129.5800018310547,128.6999969482422,127.38432312011719
18-12-2020,126.12000274658203,128.9600067138672,192541500,129.10000610351562,126.66000366210938,125.36518859863281
21-12-2020,123.44999694824219,125.0199966430664,121251600,128.30999755859375,128.22999572753906,126.91912078857422
22-12-2020,129.64999389648438,131.61000061035156,168904800,134.41000366210938,131.8800048828125,130.5318145751953
23-12-2020,130.77999877929688,132.16000366210938,88223700,132.42999267578125,130.9600067138672,129.62123107910156
24-12-2020,131.10000610351562,131.32000732421875,54930100,133.4600067138672,131.97000122070312,130.62091064453125
28-12-2020,133.50999450683594,133.99000549316406,124486200,137.33999633789062,136.69000244140625,135.29266357421875
29-12-2020,134.33999633789062,138.0500030517578,121047300,138.7899932861328,134.8699951171875,133.49124145507812
30-12-2020,133.39999389648438,135.5800018310547,96452100,135.99000549316406,133.72000122070312,132.35299682617188
31-12-2020,131.72000122070312,134.0800018310547,99116600,134.74000549316406,132.69000244140625,131.33355712890625
04-01-2021,126.76000213623047,133.52000427246094,143301900,133.61000061035156,129.41000366210938,128.0870819091797
05-01-2021,128.42999267578125,128.88999938964844,97664900,131.74000549316406,131.00999450683594,129.6707000732422
06-01-2021,126.37999725341797,127.72000122070312,155088000,131.0500030517578,126.5999984741211,125.30580139160156
07-01-2021,127.86000061035156,128.36000061035156,109578200,131.6300048828125,130.9199981689453,129.58163452148438
08-01-2021,130.22999572753906,132.42999267578125,105158200,132.6300048828125,132.0500030517578,130.70010375976562
11-01-2021,128.5,129.19000244140625,100384500,130.1699981689453,128.97999572753906,127.66146850585938
12-01-2021,126.86000061035156,128.5,91951100,129.69000244140625,128.8000030517578,127.48330688476562
13-01-2021,128.49000549316406,128.75999450683594,88636800,131.4499969482422,130.88999938964844,129.5519256591797
14-01-2021,128.75999450683594,130.8000030517578,90221800,131.0,128.91000366210938,127.59217834472656
15-01-2021,127.0,128.77999877929688,111598500,130.22000122070312,127.13999938964844,125.84027099609375
19-01-2021,126.94000244140625,127.77999877929688,90757300,128.7100067138672,127.83000183105469,126.52322387695312
20-01-2021,128.5500030517578,128.66000366210938,104319500,132.49000549316406,132.02999877929688,130.68031311035156
21-01-2021,133.58999633789062,133.8000030517578,120150900,139.6699981689453,136.8699951171875,135.4708251953125
22-01-2021,135.02000427246094,136.27999877929688,114459400,139.85000610351562,139.07000732421875,137.64833068847656
25-01-2021,136.5399932861328,143.07000732421875,157611700,145.08999633789062,142.9199981689453,141.45895385742188
26-01-2021,141.3699951171875,143.60000610351562,98390600,144.3000030517578,143.16000366210938,141.69650268554688
27-01-2021,140.41000366210938,143.42999267578125,140843800,144.3000030517578,142.05999755859375,140.6077423095703
28-01-2021,136.6999969482422,139.52000427246094,142621100,141.99000549316406,137.08999633789062,135.68856811523438
29-01-2021,130.2100067138672,135.8300018310547,177523800,136.74000549316406,131.9600067138672,130.6110076904297
01-02-2021,130.92999267578125,133.75,106239800,135.3800048828125,134.13999938964844,132.76870727539062
02-02-2021,134.61000061035156,135.72999572753906,83305400,136.30999755859375,134.99000549316406,133.6100616455078
03-02-2021,133.61000061035156,135.75999450683594,89880900,135.77000427246094,133.94000244140625,132.57077026367188
04-02-2021,134.58999633789062,136.3000030517578,84183100,137.39999389648438,137.38999938964844,135.9854736328125
05-02-2021,135.86000061035156,137.35000610351562,75693800,137.4199981689453,136.75999450683594,135.56419372558594
08-02-2021,134.9199981689453,136.02999877929688,71297200,136.9600067138672,136.91000366210938,135.712890625
09-02-2021,135.85000610351562,136.6199951171875,76774200,137.8800048828125,136.00999450683594,134.8207550048828
10-02-2021,134.39999389648438,136.47999572753906,73046600,136.99000549316406,135.38999938964844,134.2061767578125
11-02-2021,133.77000427246094,135.89999389648438,64280000,136.38999938964844,135.1300048828125,133.94845581054688
